price,n_accommodates,n_bathrooms,n_beds,n_guests_included,n_extra_people,n_minimum_nights,n_number_of_reviews,n_review_scores_rating,n_reviews_per_month,n_days_since,p_host_response_rate,f_property_type,f_room_type,f_cancellation_policy,f_bed_type,f_neighbourhood_cleansed,d_hourcheckin,d_airconditioning,d_breakfast,d_buzzerwirelessintercom,d_cabletv,d_carbonmonoxidedetector,d_cats,d_dogs,d_doorman,d_doormanentry,d_dryer,d_elevatorinbuilding,d_essentials,d_familykidfriendly,d_fireextinguisher,d_firstaidkit,d_freeparkingonpremises,d_freeparkingonstreet,d_gym,d_hairdryer,d_hangers,d_heating,d_hottub,d_indoorfireplace,d_internet,d_iron,d_keypad,d_kitchen,d_laptopfriendlyworkspace,d_lockonbedroomdoor,d_lockbox,d_otherpets,d_paidparkingoffpremises,d_petsallowed,d_petsliveonthisproperty,d_pool,d_privateentrance,d_privatelivingroom,d_safetycard,d_selfcheckin,d_shampoo,d_smartlock,d_smokedetector,d_smokingallowed,d_suitableforevents,d_tv,d_washer,d_washerdryer,d_wheelchairaccessible,d_wirelessinternet,neighbourhood_cleansed,property_type,room_type,usd_price_day,usd_cleaning_fee,cancellation_policy
89,4,1,2,1,0,3,8,100,.78,307,,Apartment,Entire home/apt,strict,Real Bed,Hackney,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,Hackney,Apartment,Entire home/apt,89.00,40,strict
28,2,1,1,1,0,2,0,,,,99,Apartment,Private room,strict,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,Hackney,Apartment,Private room,28.00,15,strict
190,7,1.5,5,1,0,3,3,100,.39,228,100,House,Entire home/apt,strict,Real Bed,Hackney,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Hackney,House,Entire home/apt,190.00,40,strict
96,7,1,5,5,30,2,1,100,.24,125,100,Apartment,Entire home/apt,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,96.00,30,flexible
45,2,1,1,1,0,2,15,100,1.79,250,100,Apartment,Private room,moderate,Real Bed,Hackney,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Private room,45.00,,moderate
25,1,2,1,1,0,7,1,,1,19,67,House,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,Hackney,House,Private room,25.00,,flexible
30,1,1,1,1,10,2,25,95,.58,1288,100,House,Private room,strict,Real Bed,Hackney,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,House,Private room,30.00,10,strict
55,1,1,1,1,0,1,0,,,,,Apartment,Private room,flexible,Real Bed,Hackney,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Private room,55.00,,flexible
25,1,1,1,1,0,3,0,,,,,House,Private room,flexible,Real Bed,Hackney,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Hackney,House,Private room,25.00,,flexible
55,2,2,2,1,0,1,2,40,.45,131,,Apartment,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,Hackney,Apartment,Private room,55.00,10,flexible
125,2,1,1,2,50,3,2,100,.16,386,,Apartment,Private room,strict,Real Bed,Hackney,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Private room,125.00,50,strict
85,4,1,2,2,15,3,11,96,.91,360,100,Apartment,Entire home/apt,strict,Real Bed,Hackney,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Entire home/apt,85.00,,strict
29,1,1,1,1,0,1,12,93,.58,620,92,Apartment,Private room,flexible,Real Bed,Hackney,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,Hackney,Apartment,Private room,29.00,,flexible
45,2,1.5,1,1,0,7,1,80,.19,155,100,Apartment,Private room,flexible,Real Bed,Hackney,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,Hackney,Apartment,Private room,45.00,,flexible
65,2,1,1,1,20,9,0,,,,,Apartment,Private room,strict,Real Bed,Hackney,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,Hackney,Apartment,Private room,65.00,44,strict
80,5,2.5,3,1,0,2,5,100,.09,1670,100,House,Entire home/apt,strict,Real Bed,Hackney,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,House,Entire home/apt,80.00,,strict
40,2,1.5,1,1,10,2,0,,,,100,House,Private room,flexible,Real Bed,Hackney,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,Hackney,House,Private room,40.00,,flexible
55,2,1,1,1,15,1,17,98,.83,610,100,House,Private room,moderate,Real Bed,Hackney,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,House,Private room,55.00,10,moderate
70,2,1,1,2,0,1,62,84,4.62,402,100,Apartment,Entire home/apt,moderate,Real Bed,Hackney,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Entire home/apt,70.00,30,moderate
35,1,1,1,1,10,2,13,98,.34,1157,100,Apartment,Private room,moderate,Real Bed,Hackney,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,Hackney,Apartment,Private room,35.00,,moderate
95,6,1,3,1,10,2,28,92,4.8,174,96,Apartment,Entire home/apt,strict,Real Bed,Hackney,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,95.00,65,strict
125,2,1,1,1,0,2,2,,.23,264,,Apartment,Entire home/apt,flexible,Real Bed,Hackney,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,125.00,20,flexible
28,1,1,1,1,0,2,9,82,.27,994,90,Apartment,Private room,strict,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Private room,28.00,10,strict
25,2,1,1,1,0,2,1,100,.1,308,100,House,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,House,Private room,25.00,,flexible
220,8,2,5,1,0,2,7,100,.6800000000000001,306,,House,Entire home/apt,strict,Real Bed,Hackney,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,House,Entire home/apt,220.00,60,strict
35,2,1,1,1,10,1,1,,.07,443,,House,Private room,strict,Real Bed,Hackney,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Hackney,House,Private room,35.00,10,strict
40,2,1,1,1,30,1,25,89,.44,1707,100,Apartment,Private room,strict,Real Bed,Hackney,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Private room,40.00,,strict
267,4,2,3,1,0,5,0,,,,,House,Entire home/apt,strict,Real Bed,Hackney,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,House,Entire home/apt,267.00,,strict
55,2,2,1,1,0,1,15,97,1.89,237,0,House,Private room,strict,Real Bed,Hackney,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,House,Private room,55.00,10,strict
70,4,1,2,2,15,1,6,96,.19,936,33,Apartment,Entire home/apt,strict,Real Bed,Hackney,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,70.00,15,strict
150,6,2,3,4,20,2,0,,,,,Apartment,Entire home/apt,flexible,Real Bed,Hackney,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,Hackney,Apartment,Entire home/apt,150.00,20,flexible
39,1,2,1,1,0,2,2,100,.25,237,,House,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Hackney,House,Private room,39.00,5,flexible
81,3,1,1,1,0,2,14,91,1.88,223,,Apartment,Entire home/apt,flexible,Real Bed,Hackney,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,81.00,30,flexible
35,2,1,1,1,5,24,7,69,.33,644,90,Apartment,Private room,strict,Real Bed,Hackney,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Hackney,Apartment,Private room,35.00,,strict
200,6,2,2,4,15,1,2,100,.38,155,98,Apartment,Entire home/apt,strict,Real Bed,Hackney,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,200.00,,strict
30,2,2,1,1,0,1,2,80,.1,605,,Apartment,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,Hackney,Apartment,Private room,30.00,,flexible
230,5,2.5,3,5,20,2,27,97,.9300000000000001,866,100,Apartment,Entire home/apt,strict,Real Bed,Hackney,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,Hackney,Apartment,Entire home/apt,230.00,40,strict
60,2,1,1,1,15,1,6,100,.74,242,90,Apartment,Private room,moderate,Real Bed,Hackney,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,Hackney,Apartment,Private room,60.00,30,moderate
78,4,1,1,2,11,3,35,92,.5600000000000001,1884,,Apartment,Entire home/apt,strict,Real Bed,Hackney,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Entire home/apt,78.00,30,strict
30,2,1,1,1,0,1,4,75,1.13,105,100,Apartment,Private room,strict,Real Bed,Hackney,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Hackney,Apartment,Private room,30.00,,strict
35,2,1,1,1,15,5,7,93,.42,503,100,House,Private room,moderate,Real Bed,Hackney,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,House,Private room,35.00,15,moderate
25,1,2.5,1,1,0,5,0,,,,100,House,Private room,moderate,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,Hackney,House,Private room,25.00,10,moderate
125,2,1,1,2,40,2,1,100,.06,467,100,Apartment,Entire home/apt,strict,Real Bed,Hackney,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,125.00,30,strict
42,2,1,1,1,0,2,16,91,.43,1121,100,Apartment,Private room,moderate,Couch,Hackney,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,Hackney,Apartment,Private room,42.00,,moderate
20,1,1,1,1,0,1,0,,,,,Apartment,Private room,flexible,Couch,Hackney,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Hackney,Apartment,Private room,20.00,,flexible
180,4,1,2,1,0,3,0,,,,88,Apartment,Entire home/apt,flexible,Real Bed,Hackney,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,180.00,30,flexible
215,7,2,4,7,0,5,4,100,.21,582,100,House,Entire home/apt,strict,Real Bed,Hackney,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,House,Entire home/apt,215.00,40,strict
135,5,1,2,4,20,5,1,80,.48,61,100,Apartment,Entire home/apt,strict,Real Bed,Hackney,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,135.00,60,strict
32,1,1,1,1,0,2,0,,,,,Apartment,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Hackney,Apartment,Private room,32.00,,flexible
48,2,1,1,1,0,1,7,97,.75,279,100,House,Private room,moderate,Real Bed,Hackney,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,Hackney,House,Private room,48.00,10,moderate
30,1,1,1,1,8,1,0,,,,100,Apartment,Private room,flexible,Real Bed,Hackney,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Private room,30.00,10,flexible
40,2,1,1,1,25,1,14,87,.22,1944,100,Apartment,Private room,moderate,Real Bed,Hackney,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Private room,40.00,15,moderate
72,2,1,1,1,0,3,3,87,.39,231,100,Apartment,Entire home/apt,flexible,Real Bed,Hackney,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Entire home/apt,72.00,20,flexible
30,1,1,1,1,0,14,0,,,,,Apartment,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,Hackney,Apartment,Private room,30.00,70,flexible
35,2,1,1,1,0,1,1,100,.1,293,0,Apartment,Private room,flexible,Real Bed,Hackney,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Private room,35.00,,flexible
30,2,1,1,1,0,1,2,80,.1,572,,House,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Hackney,House,Private room,30.00,,flexible
83,6,1,3,4,15,2,0,,,,100,Apartment,Entire home/apt,moderate,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Entire home/apt,83.00,50,moderate
33,2,1.5,1,1,0,2,0,,,,100,Apartment,Private room,strict,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,Hackney,Apartment,Private room,33.00,15,strict
50,2,1,1,1,0,21,1,100,.06,526,,Apartment,Entire home/apt,strict,Real Bed,Hackney,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Entire home/apt,50.00,20,strict
50,2,1,1,2,15,1,0,,,,100,Apartment,Entire home/apt,moderate,Real Bed,Hackney,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Entire home/apt,50.00,51,moderate
39,2,1,1,2,23,2,145,96,3.93,1105,100,Apartment,Private room,strict,Real Bed,Hackney,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Private room,39.00,10,strict
41,2,1,1,1,0,1,7,100,.39,531,,House,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,Hackney,House,Private room,41.00,,flexible
50,2,1,1,1,10,1,2,100,.51,116,70,Apartment,Private room,strict,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Private room,50.00,,strict
68,4,1,2,2,50,2,2,100,2,27,100,House,Entire home/apt,strict,Real Bed,Hackney,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,House,Entire home/apt,68.00,33,strict
30,2,2,1,1,10,1,7,83,.26,817,86,House,Private room,moderate,Real Bed,Hackney,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,Hackney,House,Private room,30.00,,moderate
200,6,2.5,3,6,25,2,4,100,.86,139,90,Apartment,Entire home/apt,moderate,Real Bed,Hackney,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,200.00,30,moderate
103,2,1,1,2,0,3,1,,.06,513,,Apartment,Entire home/apt,strict,Real Bed,Hackney,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,103.00,129,strict
40,1,1,1,1,0,21,0,,,,,Apartment,Entire home/apt,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Entire home/apt,40.00,,flexible
150,5,2,2,1,0,2,8,100,.85,283,100,Apartment,Entire home/apt,strict,Real Bed,Hackney,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Entire home/apt,150.00,,strict
53,2,1,1,1,8,1,3,87,.13,711,,Apartment,Private room,moderate,Real Bed,Hackney,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Private room,53.00,25,moderate
135,6,2,6,1,0,5,4,90,.21,566,100,House,Entire home/apt,strict,Real Bed,Hackney,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,Hackney,House,Entire home/apt,135.00,,strict
60,2,1,1,1,0,2,0,,,,86,Apartment,Entire home/apt,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hackney,Apartment,Entire home/apt,60.00,,flexible
115,4,1,1,2,35,2,65,93,1.69,1155,100,Apartment,Entire home/apt,strict,Real Bed,Hackney,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,115.00,75,strict
40,1,1,1,1,0,2,1,100,.1,300,100,Apartment,Private room,moderate,Real Bed,Hackney,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Private room,40.00,20,moderate
85,2,1,1,1,0,1,1,100,.06,517,,House,Private room,flexible,Real Bed,Hackney,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hackney,House,Private room,85.00,5,flexible
55,2,1,1,1,0,1,0,,,,0,Apartment,Private room,flexible,Real Bed,Hackney,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,Hackney,Apartment,Private room,55.00,,flexible
45,2,1,2,2,10,2,1,100,.73,40,100,House,Private room,flexible,Real Bed,Hackney,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,Hackney,House,Private room,45.00,10,flexible
